设备ID,风机ID,风场ID,记录时间,轮毂额定转速设定值,轮毂最大转速设定值,变桨启动位置设定值,叶片待机位置设定值,叶片1限位位置设定值,叶片2限位位置设定值,叶片3限位位置设定值,叶片工作位置设定值,风向偏置设定值,通风机启动温度设定值,风机功率限制设定值,功率因数设定值,转动模式速度设定值,主轴承油脂泵启动时间间隔,主轴承油脂泵运行周期,偏航轴承油脂泵运行时间间隔,偏航轴承油脂泵运行周期,变桨轴承油脂泵运行时间间隔,变桨轴承油脂泵运行周期,变桨齿轮油脂泵启动间隔时间,PN表格选择,风机软件版本号,总发出的有功电量,总吸收的有功电量,总发出的无功电量,总吸收的无功电量,叶片1总变桨角度,叶片2总变桨角度,叶片3总变桨角度,总解缆转数,总轮毂转动圈数,总偏航次数,系统时间,采样序号,轮毂转速,轮毂角度,叶片1角度,叶片2角度,叶片3角度,变桨电机1电流,变桨电机2电流,变桨电机3电流,超速传感器转速检测值,5秒偏航对风平均值,x方向振动值,y方向振动值,扭缆圈数,液压制动压力,机舱气象站风速,风向绝对值,大气压力,无功功率控制状态,变频器电网侧电流,变频器电网侧电压,变频器电网侧有功功率,变频器电网侧无功功率,变频器发电机侧功率,发电机运行频率,发电机电流,发电机转矩,变频器入口温度,变频器出口温度,变频器入口压力,变频器出口压力,变频器冷却液液位要求,发电机功率限幅值,无功功率设定值,额定的轮毂转速,测风塔环境温度,发电机定子温度1,发电机定子温度2,发电机定子温度3,发电机定子温度4,发电机定子温度5,发电机定子温度6,发电机空气温度1,发电机空气温度2,主轴承温度1,主轴承温度2,轮毂温度,轮毂控制柜温度,机舱温度,机舱控制柜温度,变频器INU温度,变频器ISU温度,变频器INU RMIO温度,扭缆圈数,变桨电机1功率估算,变桨电机2功率估算,变桨电机3功率估算,风机当前状态值,轮毂当前状态值,偏航状态值,偏航要求值,变频器控制状态,无功功率控制状态,变频器状态,IO1,IO2,IO3,IO4,IO5,IO6,IO7,IO8,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,PLC_1,PLC_2,PLC_3,PLC_4,PLC_5,PLC_6,PLC_7,PLC_8,PLC_9,PLC_10,PLC_11,PLC_12,PLC_13,PLC_14,PLC_15,PLC_16,PLC_17,PLC_18,PLC_19,PLC_20,叶片1电池箱温度,叶片2电池箱温度,叶片3电池箱温度,叶片1变桨电机温度,叶片2变桨电机温度,叶片3变桨电机温度,叶片1变频器箱温度,叶片2变频器箱温度,叶片3变频器箱温度,PLC_30,5秒标志位,10秒标志位,30秒标志位,60秒标志位,5分钟标志位,10分钟标志位,30分钟标志位,60分钟标志位 
102,2,1,2019-09-01 00:00:20,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094447,115689365,28837,8.12,320,0.01,0.02,0.01,56.15,55.96,56.11,8.22,29.9,0,-0.04,0.7,40.4,4.8,224,1,1,168,679,133,0,136,7.99,253,165,34.2,33.8,0,2.4,0,2067.6,0,16.83,22.2,36.2,38.2,36.7,38.8,37.8,37.6,64.1,52.4,60.5,58.4,31.7,36.4,30.8,30.7,35,35,35,0.664,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,29,29,29,39,42,41,36,36,36,36,True,True,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:21,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689366,28847,8.14,14,0.01,0.02,0.01,55.57,55.43,55.52,8.24,29.6,0.01,0.08,0.7,3.5,4.3,224,1,1,175,678,147,0,140,7.89,254,166,33.8,33.6,0,2.4,0,2067.6,0,16.83,22.2,39.6,38.2,36.7,37.2,37.8,37.6,64.1,52.4,60.5,58.4,31.7,36.3,30.8,30.7,35,35,35,0.664,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:22,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689367,28857,8.17,68,0.02,0.02,0.01,55.49,55.46,55.49,8.24,29.4,0.02,-0.09,0.7,3,4.8,223,1,1,175,686,144,0,144,8.13,253,166,34.3,33.9,0,2.4,0,2067.6,0,16.83,22.3,41.4,38.2,36.7,35.7,37.8,37.6,64.1,52.4,60.5,58.4,31.6,36.2,30.8,30.7,35,35,35,0.664,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:23,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689368,28867,8.18,122,0.01,0.02,0.01,55.45,55.41,55.54,8.27,29,-0.03,0.06,0.7,3.1,3.7,223,1,1,177,678,142,0,151,8.33,254,166,34,33.8,0,2.4,0,2067.6,0,16.83,22.3,43.3,38.2,36.6,34.5,37.8,37.6,64.1,52.4,60.5,58.4,31.6,36.2,30.8,30.7,35,35,35,0.664,0,-0.6,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:24,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689369,28877,8.17,176,0.01,0.02,0.01,55.35,55.35,55.44,8.26,29.1,0.01,0.05,0.7,3.2,4.4,223,1,1,171,686,145,0,139,8.02,266,166,33.9,33.6,0,2.4,0,2067.6,0,16.83,22.3,45,38.2,36.7,33.3,37.8,37.6,64.1,52.4,60.5,58.4,31.5,36.2,30.8,30.7,35,35,35,0.665,-0.8,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:25,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689370,28888,8.15,234,0.01,0.02,0.01,55.43,55.37,55.5,8.3,29.7,0,0.02,0.7,3.1,3.7,222,1,1,174,680,148,0,144,8.31,269,166,33.9,33.8,0,2.4,0,2067.6,0,16.83,22.3,45.9,38.2,36.7,32.8,37.8,37.5,64.1,52.4,60.5,58.4,31.5,36.2,30.8,30.7,35,35,35,0.665,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,29,29,29,39,42,41,36,36,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:26,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689371,28898,8.12,288,0.01,0.02,0.01,55.44,55.32,55.48,8.22,29.4,0.05,-0.01,0.7,3.1,4.7,222,1,1,177,670,135,0,144,8.04,249,166,34.1,33.8,0,2.4,0,2067.6,0,16.83,22.3,45.5,38.1,36.6,33.2,37.8,37.6,64,52.4,60.5,58.3,31.6,36.2,30.8,30.7,35,35,35,0.665,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:27,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689372,28908,8.09,342,0.01,0.02,0.01,55.6,55.33,55.46,8.22,29.9,-0.08,-0.02,0.7,3.2,4.8,222,1,1,173,677,140,0,153,8.17,260,166,33.9,33.5,0,2.4,0,2067.6,0,16.83,22.3,43.2,38.2,36.6,35,37.8,37.6,64,52.4,60.5,58.3,31.5,36.4,30.8,30.7,35,35,35,0.665,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:28,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689373,28918,8.06,36,0.01,0.02,0.01,55.61,55.41,55.47,8.16,29.6,-0.03,0.05,0.7,3.2,4,221,1,1,173,670,141,0,145,7.87,269,165,34.1,34,0,2.4,0,2067.6,0,16.83,22.3,40.8,38.2,36.7,36.9,37.8,37.6,64,52.4,60.5,58.3,31.5,36.5,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:29,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689374,28928,8.08,90,0.01,0.02,0.01,55.67,55.41,55.47,8.19,28.8,0.11,0.01,0.7,3.1,4.5,221,1,1,177,676,138,0,150,8.09,264,164,33.9,33.8,0,2.4,0,2067.6,0,16.83,22.3,38.6,38.2,36.7,38.1,37.8,37.6,64.1,52.4,60.5,58.3,31.5,36.1,30.9,30.7,35,35,35,0.665,0,-0.7,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:30,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689375,28938,8.06,144,0.01,0.02,0.01,55.52,55.42,55.54,8.14,28.6,-0.11,0.01,0.7,3.2,3.5,221,1,1,173,670,139,0,137,7.77,259,163,34.2,33.9,0,2.4,0,2067.6,0,16.83,22.3,36.8,38.2,36.7,39,37.8,37.6,64.1,52.4,60.5,58.3,31.4,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,True,True,True,False,False,False,False,False,
102,2,1,2019-09-01 00:00:31,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689376,28948,8.05,198,0.01,0.02,0.01,55.44,55.36,55.47,8.12,26.3,0.01,0.02,0.7,3.2,2.6,221,1,1,170,677,133,0,143,7.95,257,162,34.1,33.9,0,2.4,0,2067.6,0,16.83,22.3,34.8,38.2,36.8,39.5,37.8,37.6,64.1,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:32,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689377,28958,8.01,250,0.01,0.02,0.01,55.42,55.3,55.46,8.13,24.3,0.05,-0.02,0.7,3.2,4.4,222,1,1,171,668,134,0,135,7.83,247,161,34.2,33.8,0,2.4,0,2067.6,0,16.83,22.3,33.5,38.2,36.8,40.4,37.7,37.6,64.1,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:33,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689378,28968,7.94,304,0.01,0.02,0.01,55.44,55.2,55.38,8.06,22.6,-0.11,0.05,0.7,3.2,5.1,222,1,1,172,686,138,0,135,7.95,246,159,34.1,33.7,0,2.4,0,2067.6,0,16.83,22.3,32.6,38.2,36.9,41.1,37.7,37.6,64.1,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.664,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:34,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689379,28978,7.9,358,0.01,0.02,0.01,55.46,55.23,55.33,7.99,21.5,0.11,0.02,0.7,3.3,4.3,222,1,1,166,677,122,0,131,7.66,246,153,34,33.7,0,2.4,0,2067.6,0,16.83,22.3,34.6,38.2,36.9,39.5,37.6,37.7,64.1,52.4,60.5,58.3,31.4,36.2,30.9,30.7,35,35,35,0.665,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:35,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689380,28988,7.85,52,0.01,0.02,0.01,55.45,55.22,55.29,7.96,19.8,0.02,0.02,0.7,3.2,4.5,222,1,1,159,676,116,0,119,7.94,236,139,34.4,33.9,0,2.4,0,2067.6,0,16.83,22.3,37.8,38.2,36.8,37.1,37.5,37.6,64.1,52.4,60.5,58.3,31.4,36.3,30.9,30.7,35,35,35,0.663,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,29,29,29,39,42,41,36,36,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:36,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689381,28998,7.86,106,0.01,0.02,0.01,55.34,55.21,55.19,7.96,19.2,-0.13,-0.05,0.7,3.3,3.1,222,1,1,156,685,105,0,107,7.73,224,130,34.1,33.8,0,2.3,0,2067.6,0,16.83,22.3,40.1,38.2,36.8,35.5,37.5,37.7,64.1,52.4,60.5,58.3,31.4,36.3,30.9,30.7,35,35,35,0.662,0.3,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:37,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689382,29008,7.87,160,0.02,0.02,0.01,55.27,55.16,55.21,7.95,18.9,0.1,-0.02,0.7,3.3,3.9,224,1,1,152,666,94,0,106,7.83,216,123,34.4,34,0,2.4,0,2067.6,0,16.83,22.3,41.4,38.2,36.8,34.8,37.5,37.7,64.1,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.668,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:38,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689383,29018,7.87,214,0.02,0.02,0.01,55.12,55.04,55.19,7.89,17.4,0.01,0.08,0.7,3.3,4.3,237,1,1,149,675,100,0,98,8.03,192,116,34.4,34.1,0,2.4,0,2067.6,0,16.83,22.4,42.7,38.2,36.8,33.4,37.5,37.7,64,52.4,60.5,58.3,31.4,36.2,30.9,30.7,35,35,35,0.703,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:39,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689384,29028,7.87,266,0.02,0.02,0.01,55.11,55.01,55.11,8,15.9,-0.12,-0.03,0.7,3.3,4.1,235,1,1,148,675,93,0,97,7.81,181,114,34.3,33.8,0,2.4,0,2067.6,0,16.83,22.4,44.3,38.2,36.8,33,37.5,37.7,64,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.698,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:40,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689385,29038,7.86,320,0.02,0.02,0.01,55.12,54.97,55.09,7.98,13.4,0.2,-0.01,0.7,3.3,3.8,228,1,1,147,675,92,0,91,7.88,172,110,34.5,34.1,0,2.4,0,2067.6,0,16.83,22.4,44.8,38.2,36.8,33,37.5,37.7,64,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.675,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,29,29,29,39,42,41,36,36,36,36,True,True,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:41,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689386,29048,7.83,14,0.01,0.02,0.01,55.12,54.89,55.11,7.95,11.6,-0.14,0.1,0.7,3.3,3.8,228,1,1,147,676,90,0,89,7.75,182,112,34.3,34,0,2.4,0,2067.6,0,16.83,22.4,43.5,38.2,36.9,33.9,37.6,37.7,64,52.4,60.5,58.3,31.5,36.3,30.9,30.7,35,35,35,0.673,-0.3,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:42,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689387,29058,7.78,68,0.01,0.02,0.01,55.1,54.91,55.03,7.89,9,-0.1,0.01,0.7,3.4,3.7,228,1,1,143,675,89,0,87,7.76,178,107,34.3,33.9,0,2.4,0,2067.6,0,16.83,22.4,41.5,38.2,36.9,35.9,37.6,37.6,64.1,52.4,60.5,58.3,31.4,36.2,30.9,30.7,35,35,35,0.671,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:43,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689388,29068,7.81,122,0.01,0.02,0.01,55.1,54.97,55,7.93,6.1,0.26,-0.07,0.7,3.3,3.6,227,1,1,144,676,85,0,86,7.65,169,107,34.4,34,0,2.4,0,2067.6,0,16.83,22.4,38.9,38.2,36.8,37.4,37.6,37.7,64.1,52.4,60.5,58.3,31.5,36.3,30.9,30.7,35,35,35,0.666,0,0.7,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:44,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689389,29078,7.77,176,0.01,0.02,0.01,55.02,54.9,55,7.87,4.9,-0.21,0.04,0.7,3.2,3.2,228,1,1,144,676,88,0,83,7.6,172,102,34.4,33.9,0,2.4,0,2067.6,0,16.83,22.4,37.1,38.2,36.9,38.3,37.6,37.6,64.1,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.667,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,29,29,30,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:45,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689390,29088,7.78,230,0.02,0.02,0.01,54.89,54.87,54.98,7.85,4.2,0.07,-0.08,0.7,3.2,3.2,241,1,1,139,676,70,0,80,7.9,152,97,34.3,33.9,0,2.4,0,2067.6,0,16.83,22.4,35.9,38.2,36.9,39.5,37.7,37.6,64.1,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.701,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,29,29,29,39,42,41,36,36,36,36,True,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:46,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689391,29098,7.79,282,0.02,0.02,0.01,54.91,54.89,54.94,7.89,4,0.13,0.03,0.7,3.2,3.5,233,1,1,145,675,77,0,75,7.57,150,95,34.2,34,0,2.4,0,2067.6,0,16.83,22.4,34.4,38.2,36.9,40,37.6,37.6,64.1,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.68,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,29,30,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:47,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689392,29108,7.76,336,0.02,0.02,0.01,54.81,54.75,54.9,7.83,3.7,-0.27,0.15,0.7,3.3,2.7,233,1,1,140,675,70,0,72,7.93,148,85,34.3,33.8,0,2.4,0,2067.6,0,16.83,22.4,33.4,38.2,36.9,40.4,37.6,37.6,64.1,52.4,60.5,58.3,31.6,36.1,30.9,30.7,35,35,35,0.678,0,0,0,6,6,4,1,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
102,2,1,2019-09-01 00:00:48,16.83,20.5,86,21,90,90,90,0,0,35,2000,1,-1,100,1,394,6,1000,2,3,7,3303,15301720,0,68840,32820,3540938,3549379,3546240,1985378,526356,1094448,115689393,29118,7.76,30,0.01,0.02,0.01,54.8,54.65,54.77,7.85,1.9,0.23,-0.19,0.7,3.3,3.3,231,1,1,138,675,69,0,72,7.94,138,87,34.3,34,0,2.4,0,2067.6,0,16.83,22.4,33.6,38.2,36.9,39.9,37.6,37.6,64.1,52.4,60.5,58.3,31.5,36.2,30.9,30.7,35,35,35,0.671,0,0,0,6,6,4,0,2,1,61,True,True,False,False,True,False,False,True,8600,2100,9000,9000,9000,0,0,350,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,29,29,29,39,42,41,36,36,36,36,False,False,False,False,False,False,False,False,
